ccn,facility_name,county_fips,state_abbr,county_name,county_name_norm,zip_code,certified_beds,avg_residents,overall_rating,latitude,longitude
676094,FOCUSED CARE AT ORANGE,,TX,Orange,ORANGE,77630,120,105.0,1,30.0819,-93.758
676095,WEST OAKS NURSING AND REHABILITATION CENTER,,TX,Travis,TRAVIS,78748,125,109.5,2,30.1808,-97.844
676096,BAYBROOKE VILLAGE CARE AND REHAB CENTER,,TX,Collin,COLLIN,75070,128,101.2,4,33.1745,-96.765
676097,GOLDEN CREEK HEALTHCARE AND REHABILITATION CENTER,,TX,Grimes,GRIMES,77868,125,93.4,3,30.3889,-96.085
676098,THE PLAZA AT RICHARDSON,,TX,Dallas,DALLAS,75080,124,84.8,2,32.9667,-96.727
676099,THE ARBOUR AT WESTMINSTER MANOR,,TX,Travis,TRAVIS,78731,90,79.9,5,30.3161,-97.755
676100,AVIR AT SAN ANGELO,,TX,Tom Green,TOM GREEN,76904,125,84.7,1,31.4017,-100.48
676101,Ridgmar Medical Lodge,,TX,Tarrant,TARRANT,76116,155,79.6,2,32.7381,-97.431
676103,Wells LTC Nursing & Rehabilitation,,TX,Cherokee,CHEROKEE,75976,90,45.9,1,31.4914,-94.942
676104,GRAPEVINE MEDICAL LODGE,,TX,Tarrant,TARRANT,76051,132,88.6,5,32.9323,-97.084
676105,THE PLAZA AT LUBBOCK,,TX,Lubbock,LUBBOCK,79416,132,103.7,2,33.6048,-101.92
676107,CORPUS CHRISTI NURSING AND REHABILITATION CENTER,,TX,Nueces,NUECES,78414,120,110.2,2,27.6789,-97.364
676108,VIDOR HEALTH & REHABILITATION CENTER,,TX,Orange,ORANGE,77662,144,84.0,1,30.1365,-94.012
676109,CALDER WOODS,,TX,Jefferson,JEFFERSON,77706,46,38.3,3,30.0734,-94.175
676111,THE BUCKINGHAM,,TX,Harris,HARRIS,77063,92,72.9,4,29.7417,-95.515
676112,CRESTVIEW COURT,,TX,Dallas,DALLAS,75104,125,84.9,4,32.6044,-96.946
676113,LEGEND OAKS HEALTHCARE AND REHABILITATION CENTER -,,TX,Bexar,BEXAR,78224,126,113.7,5,29.3456,-98.539
676114,RIVER HILLS HEALTH AND REHABILITATION CENTER,,TX,Kerr,KERR,78028,150,100.0,1,30.0158,-99.127
676116,FOCUSED CARE AT WESTWOOD,,TX,Harris,HARRIS,77099,125,96.3,4,29.6818,-95.563
676117,BERTRAM NURSING AND REHABILITATION,,TX,Burnet,BURNET,78605,74,48.9,4,30.7461,-98.06
676119,RIO GRANDE CITY NURSING AND REHABILITATION CENTER,,TX,Starr,STARR,78582,110,87.1,3,26.3784,-98.857
676120,Avir at Sherman,,TX,Grayson,GRAYSON,75090,132,70.4,2,33.642,-96.607
676121,SILVER TREE NURSING AND REHABILITATION CENTER,,TX,Guadalupe,GUADALUPE,78154,120,93.8,3,29.5664,-98.258
676122,OAK GROVE NURSING HOME,,TX,Jefferson,JEFFERSON,77619,120,82.1,4,29.9344,-93.901
676123,FAIRFIELD NURSING & REHABILITATION CENTER,,TX,Freestone,FREESTONE,75840,101,65.9,4,31.7316,-96.166
676124,PINECREST RETIREMENT COMMUNITY,,TX,Angelina,ANGELINA,75904,51,43.1,5,31.3166,-94.732
676125,Windsor Atrium,,TX,Cameron,CAMERON,78550,120,91.0,2,26.1689,-97.657
676127,Avir at North Richland Hills,,TX,Tarrant,TARRANT,76180,118,97.6,1,32.8487,-97.214
676128,The Madison on Marsh,,TX,Dallas,DALLAS,75006,125,84.6,5,32.9713,-96.856
676131,Brookdale Lakeway SNF,,TX,Travis,TRAVIS,78734,98,50.2,2,30.3485,-97.977
676132,Avir at Fort Worth,,TX,Tarrant,TARRANT,76133,120,66.6,2,32.6418,-97.401
676133,Maverick Nursing and Rehabilitation Center,,TX,Maverick,MAVERICK,78852,114,99.8,3,28.7101,-100.46
676135,PRESBYTERIAN VILLAGE NORTH SPECIAL CARE CTR,,TX,Dallas,DALLAS,75243,88,69.0,5,32.9077,-96.753
676136,Huebner Creek Health & Rehabilitation Center,,TX,Bexar,BEXAR,78240,146,92.1,1,29.5176,-98.606
676137,LEGEND OAKS HEALTHCARE AND REHABILITATION CENTER -,,TX,Harris,HARRIS,77064,125,95.6,3,29.9028,-95.544
676138,THE HEIGHTS OF GONZALES,,TX,Gonzales,GONZALES,78629,132,89.3,3,29.5168,-97.458
676139,GREEN OAKS NURSING & REHABILITATION,,TX,Tarrant,TARRANT,76016,142,88.3,4,32.6965,-97.19
676141,Matlock Place Health & Rehabilitation Center,,TX,Tarrant,TARRANT,76002,148,112.3,1,32.6292,-97.115
676142,EMORY HEALTH AND REHAB,,TX,Rains,RAINS,75440,68,45.1,3,32.8839,-95.76
676143,MANSFIELD MEDICAL LODGE,,TX,Tarrant,TARRANT,76063,118,97.2,4,32.5509,-97.079
676144,SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI,,TX,Wichita,WICHITA,76302,144,128.3,5,33.8761,-98.482
676145,PRAIRIE ESTATES,,TX,Collin,COLLIN,75034,180,152.2,3,33.1534,-96.88
676146,Town East Rehabilitation and Healthcare Center,,TX,Dallas,DALLAS,75150,130,91.7,2,32.8144,-96.603
676147,Stallings Court Nursing and Rehabilitation,,TX,Nacogdoches,NACOGDOCHES,75965,120,69.4,5,31.6521,-94.649
676148,Peach Tree Place,,TX,Parker,PARKER,76086,59,37.3,1,32.7471,-97.801
676152,Seven Acres Jewish Senior Care Services,,TX,Harris,HARRIS,77074,144,92.9,3,29.6785,-95.499
676153,The Heights of League City,,TX,Galveston,GALVESTON,77573,194,123.9,1,29.4786,-95.095
676154,CAPSTONE HEALTHCARE OF HUGHES SPRINGS,,TX,Cass,CASS,75656,69,40.6,3,32.941,-94.708
676155,THE COURTYARDS AT PASADENA,,TX,Harris,HARRIS,77503,196,131.2,3,29.6803,-95.149
676156,PRESTONWOOD REHABILITATION & NURSING CENTER INC,,TX,Denton,DENTON,75093,132,66.8,3,33.0342,-96.851
676157,Ussery Roan Texas State Veterans Home,,TX,Potter,POTTER,79124,120,117.3,3,35.2193,-101.91
676158,SONTERRA HEALTH CENTER,,TX,Bexar,BEXAR,78258,124,98.9,2,29.614,-98.496
676160,Kingwood Rehabilitation and Healthcare Center,,TX,Montgomery,MONTGOMERY,77339,194,81.0,1,30.0603,-95.254
676161,Green Valley Healthcare and Rehabilitation Center,,TX,Tarrant,TARRANT,76148,124,90.1,2,32.8719,-97.238
676163,MESQUITE POST ACUTE CARE,,TX,Lubbock,LUBBOCK,79410,120,63.3,1,33.5697,-101.91
676164,AVIR AT BELLVILLE,,TX,Austin,AUSTIN,77418,85,47.5,2,29.9537,-96.264
676165,PARK MANOR OF TOMBALL,,TX,Harris,HARRIS,77375,125,118.2,1,30.0857,-95.619
676166,Avir at Sealy,,TX,Austin,AUSTIN,77474,90,44.8,4,29.7725,-96.168
676167,BUCKNER WESTMINSTER PLACE,,TX,Gregg,GREGG,75605,20,19.0,4,32.5348,-94.749
676168,RAMBLING OAKS COURTYARD EXTENSIVE CARE COMMUNITY,,TX,Denton,DENTON,75077,70,42.0,4,33.0772,-97.073
676170,ST DOMINIC VILLAGE REHABILITATION AND NURSING CENT,,TX,Harris,HARRIS,77021,158,87.8,2,29.7149,-95.594
676172,Groveton Nursing Home,,TX,Trinity,TRINITY,75845,47,31.1,5,31.0621,-95.138
676173,KENEDY HEALTH & REHABILITATION,,TX,Karnes,KARNES,78119,60,45.3,3,28.813,-97.85
676174,LEGACY NURSING AND REHABILITATION,,TX,Milam,MILAM,76520,104,75.0,3,30.8676,-96.973
676175,PERMIAN RESIDENTIAL CARE CENTER,,TX,Andrews,ANDREWS,79714,112,68.4,5,32.3379,-102.54
676176,CROWLEY NURSING AND REHABILITATION,,TX,Tarrant,TARRANT,76036,120,96.2,5,32.5694,-97.346
676177,GARRISON NURSING HOME & REHABILITATION CENTER,,TX,Nacogdoches,NACOGDOCHES,75946,93,78.7,3,31.8313,-94.504
676178,Duncanville Healthcare and Rehabilitation Center,,TX,Dallas,DALLAS,75116,124,78.9,1,32.6493,-96.891
676179,MIDLAND MEDICAL LODGE,,TX,Midland,MIDLAND,79705,125,114.2,3,32.0488,-102.13
676180,ELGIN NURSING AND REHABILITATION CENTER,,TX,Bastrop,BASTROP,78621,114,100.3,2,30.3586,-97.39
676181,The Heights of Atascosa,,TX,Atascosa,ATASCOSA,78064,100,87.1,3,28.9599,-98.525
676183,HUNTINGTON HEALTH CARE & REHABILITATION CENTER,,TX,Angelina,ANGELINA,75949,112,63.2,2,31.2782,-94.574
676184,Providence Park Rehabilitation and Skilled Nursing,,TX,Smith,SMITH,75703,125,96.3,3,32.2898,-95.29
676185,HARBOR LAKES NURSING AND REHABILITATION CENTER,,TX,Hood,HOOD,76048,142,91.1,5,32.4335,-97.767
676186,Castro County Nursing & Rehabilitation,,TX,Castro,CASTRO,79027,114,49.9,1,34.5415,-102.34
676187,HERITAGE HOUSE OF MARSHALL HEALTH & REHABILITATION,,TX,Harrison,HARRISON,75672,125,63.3,2,32.5034,-94.309
676188,Millbrook Healthcare and Rehabilitation Center,,TX,Dallas,DALLAS,75146,124,79.1,2,32.6041,-96.798
676189,THE LEGACY AT WILLOW BEND,,TX,Collin,COLLIN,75024,60,56.2,5,33.0766,-96.804
676190,STILLHOUSE REHABILITATION AND HEALTHCARE CENTER,,TX,Lamar,LAMAR,75462,150,94.0,4,33.6898,-95.542
676192,GARNET HILL REHABILITATION AND SKILLED CARE,,TX,Dallas,DALLAS,75098,128,95.9,2,33.0339,-96.595
676193,THE WATERTON HEALTHCARE & REHABILITATION,,TX,Smith,SMITH,75703,92,67.0,4,32.2953,-95.264
676194,Mason Creek Transitional Care of Katy,,TX,Harris,HARRIS,77450,125,93.5,3,29.7784,-95.745
676195,Falcon Point Post Acute,,TX,Harris,HARRIS,77494,130,98.6,2,29.7776,-95.783
676196,CORNERSTONE GARDENS LLP,,TX,Bell,BELL,76505,130,90.5,3,31.0616,-97.362
676197,RIDGEVIEW REHABILITATION AND SKILLED NURSING,,TX,Johnson,JOHNSON,76033,134,99.6,4,32.3308,-97.439
676198,Querencia at Barton Creek,,TX,Travis,TRAVIS,78735,42,39.6,4,30.2894,-97.867
676201,TUSCANY VILLAGE,,TX,Brazoria,BRAZORIA,77584,132,104.7,4,29.5585,-95.373
676204,Focused Care at Cedar Bayou,,TX,Harris,HARRIS,77521,125,71.9,2,29.7698,-94.984
676206,Windsor Arbor View,,TX,Hidalgo,HIDALGO,78539,120,109.5,3,26.304,-98.19
676207,The Colonnades at Reflection Bay,,TX,Brazoria,BRAZORIA,77584,180,144.8,2,29.5784,-95.401
676208,Eagle Crest Rapid Recovery,,TX,Harris,HARRIS,77095,125,76.6,2,29.9154,-95.631
676209,DECATUR MEDICAL LODGE,,TX,Wise,WISE,76234,124,96.0,3,33.2149,-97.596
676210,Focused Care at Summer Place,,TX,Jefferson,JEFFERSON,77707,132,87.4,2,30.0508,-94.189
676211,Wesley Woods Health & Rehabilitation,,TX,Mc Lennan,MC LENNAN,76712,120,105.3,2,31.4821,-97.217
676212,COLLEGE PARK REHABILITATION AND CARE CENTER,,TX,Parker,PARKER,76086,120,90.4,2,32.7383,-97.788
676213,HEWITT NURSING AND REHABILITATION,,TX,Mc Lennan,MC LENNAN,76643,140,70.8,2,31.4603,-97.196
676214,"Falcon Lake Nursing Home, LLC",,TX,Zapata,ZAPATA,78076,59,34.8,2,26.9005,-99.258
676215,AVIR AT DALLAS,,TX,Dallas,DALLAS,75204,136,77.8,2,32.7972,-96.779
676216,REMINGTON TRANSITIONAL CARE OF SAN ANTONIO,,TX,Bexar,BEXAR,78229,60,56.9,4,29.5166,-98.592
676217,ROYSE CITY MEDICAL LODGE,,TX,Rockwall,ROCKWALL,75189,124,85.4,4,32.9987,-96.241
676218,JEFFERSON NURSING AND REHABILITATION CENTER,,TX,Jefferson,JEFFERSON,77706,120,96.8,1,30.1177,-94.182
676219,WINDCREST HEALTH & REHABILITATION,,TX,Taylor,TAYLOR,79606,120,109.6,4,32.3759,-99.745
676220,Granite Mesa Health Center,,TX,Burnet,BURNET,78654,124,96.3,2,30.5821,-98.27
676221,Heritage Park of Katy Nursing and Rehabilitation,,TX,Harris,HARRIS,77493,118,111.9,3,29.7909,-95.827
676222,Bastrop Lost Pines Nursing and Rehabilitation Cent,,TX,Bastrop,BASTROP,78602,120,99.6,1,30.1097,-97.331
676223,Bayou Pines Care Center,,TX,Galveston,GALVESTON,77568,120,94.4,2,29.3775,-95.012
676224,THE HEIGHTS ON HUEBNER,,TX,Bexar,BEXAR,78240,120,110.0,4,29.5371,-98.586
676225,MITCHELL COUNTY NURSING AND REHABILITATION CENTER,,TX,Mitchell,MITCHELL,79512,54,47.2,2,32.3993,-100.89
676226,Cypress Healthcare and Rehabilitation Center,,TX,Hays,HAYS,78666,174,91.1,1,29.8479,-97.951
676227,COPPERAS HOLLOW NURSING & REHABILITATION CENTER,,TX,Burleson,BURLESON,77836,90,44.1,2,30.5431,-96.713
676228,KENDALL HOUSE WELLNESS & REHABILITATION,,TX,Kendall,KENDALL,78006,40,32.9,4,29.7743,-98.733
676229,TRUCARE LIVING CENTERS-COLUMBUS,,TX,Colorado,COLORADO,78934,104,65.6,5,29.6994,-96.559
676230,Copperfield Healthcare and Rehabilitation,,TX,Harris,HARRIS,77095,124,111.2,3,29.8899,-95.668
676233,AVIR AT BANDERA,,TX,Bandera,BANDERA,78003,118,81.6,3,29.7193,-99.066
676234,THE VILLAGE AT GLEANNLOCH FARMS,,TX,Harris,HARRIS,77379,35,31.4,5,30.1039,-95.436
676235,ROCK CREEK HEALTH AND REHABILITATION,,TX,Hopkins,HOPKINS,75482,120,93.7,3,33.1364,-95.57
676236,CHAMPIONS HEALTHCARE AT WILLOWBROOK,,TX,Harris,HARRIS,77070,98,86.4,2,29.9694,-95.543
676237,THE BELMONT AT TWIN CREEKS,,TX,Collin,COLLIN,75013,112,89.3,5,33.1111,-96.679
676238,LEGEND OAKS HEALTHCARE AND REHABILITATION - NORTH,,TX,Travis,TRAVIS,78754,124,110.2,1,30.3697,-97.668
676239,VILLA TOSCANA AT CYPRESS WOODS,,TX,Harris,HARRIS,77014,120,103.4,2,29.9982,-95.467
676240,CIBOLO CREEK,,TX,Kendall,KENDALL,78006,120,88.3,1,29.788,-98.716
676241,GREENHILL VILLAS,,TX,Titus,TITUS,75455,150,88.1,1,33.1918,-94.974
676242,GANADO NURSING AND REHABILITATION CENTER,,TX,Jackson,JACKSON,77962,91,50.3,2,29.039,-96.512
676243,REMINGTON TRANSITIONAL CARE OF RICHARDSON,,TX,Dallas,DALLAS,75082,90,85.6,4,32.9854,-96.701
676244,Willow Creek Lodge,,TX,Harris,HARRIS,77377,135,88.5,4,30.0284,-95.639
676245,PFLUGERVILLE NURSING AND REHABILITATION CENTER,,TX,Travis,TRAVIS,78660,120,111.8,4,30.4436,-97.629
676246,RIVERSIDE NURSING AND REHABILITATION CENTER,,TX,Travis,TRAVIS,78741,122,109.6,1,30.2229,-97.699
676247,SANDY LAKE REHABILITATION AND CARE CENTER,,TX,Dallas,DALLAS,75019,123,75.7,2,32.9663,-96.951
676248,Wylie Oaks Healthcare and Rehabilitation,,TX,Dallas,DALLAS,75098,106,70.4,2,33.0206,-96.526
676249,The Carlyle at Stonebridge Park,,TX,Tarrant,TARRANT,76092,112,94.7,2,32.9374,-97.188
676250,PECAN VALLEY REHABILITATION AND HEALTHCARE,,TX,Bexar,BEXAR,78222,124,100.9,3,29.3747,-98.421
676251,Misty Willow Healthcare and Rehabilitation Center,,TX,Harris,HARRIS,77070,124,90.3,1,29.9642,-95.558
676252,Avir at Veterans Memorial,,TX,Harris,HARRIS,77038,120,97.6,3,29.9209,-95.445
676253,LEGEND OAKS HEALTHCARE AND REHABILITATION - ENNIS,,TX,Ellis,ELLIS,75119,124,73.2,4,32.3085,-96.642
676255,Fort Worth Transitional Care Center,,TX,Tarrant,TARRANT,76104,136,84.7,1,32.7357,-97.348
676256,SAN REMO,,TX,Dallas,DALLAS,75082,112,91.1,5,32.9972,-96.665
676257,TRUCARE LIVING CENTERS,,TX,Anderson,ANDERSON,75801,120,79.2,5,31.7296,-95.626
676258,MEMORIAL CITY NURSING AND REHABILITATION CENTER,,TX,Harris,HARRIS,77055,187,130.6,2,29.7938,-95.523
676259,Shinnery Oaks Community,,TX,Yoakum,YOAKUM,79323,60,47.7,5,32.9644,-102.82
676260,THE MERIDIAN,,TX,Galveston,GALVESTON,77550,96,64.8,4,29.2904,-94.788
676262,The Heights of Tyler,,TX,Smith,SMITH,75703,120,112.6,2,32.2773,-95.339
676263,Deerbrook Skilled Nursing and Rehab Center,,TX,Harris,HARRIS,77338,124,99.4,1,30.0015,-95.284
676264,The Lev at Winchester,,TX,Brazoria,BRAZORIA,77511,94,84.2,3,29.4341,-95.242
676266,LONGHORN VILLAGE,,TX,Travis,TRAVIS,78732,60,30.8,5,30.35,-97.911
676267,Brodie Ranch Nursing and Rehabilitation Center,,TX,Travis,TRAVIS,78748,120,104.0,2,30.1495,-97.842
676268,Villages of Lake Highlands,,TX,Dallas,DALLAS,75238,126,116.8,2,32.8667,-96.704
676269,RAYBURN HEALTH CARE & REHABILITATION,,TX,Jasper,JASPER,75951,107,72.8,3,30.9005,-93.999
676270,BRENTWOOD PLACE FOUR,,TX,Dallas,DALLAS,75227,90,77.0,3,32.912,-96.875
676271,ONION CREEK NURSING AND REHABILITATION CENTER,,TX,Travis,TRAVIS,78748,125,111.1,1,30.1371,-97.798
676272,Legend Oaks Healthcare and Rehabilitation-Kyle,,TX,Hays,HAYS,78640,126,116.1,2,30.0205,-97.889
676273,PARK MANOR OF THE WOODLANDS,,TX,Montgomery,MONTGOMERY,77384,124,106.2,5,30.2098,-95.461
676274,River Bend Healthcare,,TX,Guadalupe,GUADALUPE,78155,115,65.9,1,29.5638,-97.944
676275,RIDGECREST HEALTHCARE AND REHABILITATION CENTER,,TX,Kaufman,KAUFMAN,75126,116,95.7,3,32.7522,-96.444
676276,Lakewest Rehabilitation and Skilled Care,,TX,Dallas,DALLAS,75212,118,92.4,1,32.7871,-96.861
676278,PECAN BAYOU NURSING AND REHABILITATION,,TX,Brown,BROWN,76801,90,60.1,4,31.678,-98.99
676279,CROWN POINT HEALTH SUITES,,TX,Lubbock,LUBBOCK,79424,108,87.5,4,33.5319,-101.95
676280,Georgetown Nursing and Transitional Care,,TX,Williamson,WILLIAMSON,78628,142,92.5,2,30.6738,-97.702
676281,WESTOVER HILLS REHABILITATION AND HEALTHCARE,,TX,Bexar,BEXAR,78251,124,104.8,4,29.4475,-98.68
676282,BAYOU MANOR,,TX,Harris,HARRIS,77025,37,28.2,5,29.6874,-95.445
676283,LOS ARCOS DEL NORTE CARE CENTER,,TX,El Paso,EL PASO,79934,124,80.8,1,31.933,-106.42
676286,MEADOW LAKE HEALTH CENTER,,TX,Smith,SMITH,75703,20,20.0,5,32.2788,-95.304
676288,Avir at Cotulla,,TX,La Salle,LA SALLE,78014,60,50.0,3,28.4453,-99.238
676289,THE ATRIUM OF BELLMEAD,,TX,Mc Lennan,MC LENNAN,76705,126,95.4,4,31.5794,-97.136
676290,SPJST REST HOME 1,,TX,Williamson,WILLIAMSON,76574,96,83.4,2,30.5867,-97.411
676291,OAKCREST NURSING AND REHABILITATION CENTER,,TX,Travis,TRAVIS,78724,67,63.9,3,30.3297,-97.619
676292,Avir at Luling,,TX,Caldwell,CALDWELL,78648,56,45.4,2,29.6876,-97.665
676293,FOREST PARK NURSING & REHABILITATION,,TX,Dallas,DALLAS,75235,150,127.0,2,32.8242,-96.853
676294,Heritage House at Paris Rehab & Nursing,,TX,Lamar,LAMAR,75462,90,78.9,2,33.6674,-95.5
676295,Epic Nursing & Rehabilitation,,TX,Navarro,NAVARRO,75110,119,66.9,1,32.0852,-96.504
676297,The Rio at Mission Trails,,TX,Bexar,BEXAR,78223,124,83.4,3,29.3649,-98.458
676298,SPJST Rest Home No 2,,TX,Fort Bend,FORT BEND,77461,58,36.4,5,29.4019,-95.841
676299,SOUTHPARK MEADOWS NURSING AND REHABILITATION CENTE,,TX,Travis,TRAVIS,78748,120,106.9,1,30.1633,-97.801
676300,CANTON OAKS,,TX,Van Zandt,VAN ZANDT,75103,120,81.8,4,32.536,-95.862
676301,Avir at Schertz,,TX,Guadalupe,GUADALUPE,78154,96,61.7,2,29.6064,-98.281
676303,MIRADOR,,TX,Nueces,NUECES,78414,41,33.1,4,27.6768,-97.383
676304,CREEKSIDE VILLAGE,,TX,Brazoria,BRAZORIA,77531,119,62.3,4,29.0342,-95.399
676305,THE STAYTON AT MUSEUM WAY,,TX,Tarrant,TARRANT,76107,46,41.2,5,32.7484,-97.352
676306,Holly Hall,,TX,Harris,HARRIS,77054,62,40.0,3,29.6853,-95.402
676307,OAK VILLAGE HEALTHCARE,,TX,Brazoria,BRAZORIA,77566,74,57.2,5,29.0319,-95.454
676308,San Gabriel Rehabilitation and Care Center,,TX,Williamson,WILLIAMSON,78665,142,92.5,1,30.5309,-97.651
676309,BAYWOOD CROSSING REHABILITATION & HEALTHCARE CENTE,,TX,Harris,HARRIS,77505,124,104.8,4,29.6368,-95.143
676310,Solera at West Houston,,TX,Harris,HARRIS,77084,112,98.5,3,29.7918,-95.706
676311,WATKINS-LOGAN-GARRISON TEXAS STATE VETERAN'S HOME,,TX,Smith,SMITH,75708,100,96.7,3,32.431,-95.207
676312,Legend Oaks Healthcare and Rehabilitation - West S,,TX,Bexar,BEXAR,78227,124,110.3,3,29.3998,-98.652
676313,LAREDO NURSING AND REHABILITATION CENTER,,TX,Webb,WEBB,78041,120,101.5,1,27.5495,-99.489
676314,Avir at Orem,,TX,Harris,HARRIS,77045,120,89.9,4,29.6282,-95.432
676315,THE HILLCREST OF NORTH DALLAS,,TX,Dallas,DALLAS,75252,120,109.9,1,33.005,-96.783
676316,HIGH HOPE CARE CENTER OF BRENHAM,,TX,Washington,WASHINGTON,77833,96,57.3,2,30.1768,-96.399
676317,The Harrison at Heritage,,TX,Tarrant,TARRANT,76244,120,109.7,4,32.9147,-97.287
676318,WINDMILL VILLAGE REHABILITATION & CARE CENTER,,TX,Lubbock,LUBBOCK,79403,120,103.3,3,33.5911,-101.82
676319,Corinth Rehabilitation Suites on the Parkway,,TX,Denton,DENTON,76208,134,70.0,3,33.1532,-97.056
676321,WINDSOR NURSING AND REHABILITATION CENTER OF CORPU,,TX,Nueces,NUECES,78404,120,110.6,5,27.7632,-97.413
676323,The Crescent,,TX,Fort Bend,FORT BEND,77478,112,84.0,2,29.616,-95.642
676325,LAKESIDE NURSING AND REHABILITATION CENTER,,TX,Bexar,BEXAR,78245,118,110.3,5,29.4321,-98.657
676326,EDGEWOOD REHABILITATION AND CARE CENTER,,TX,Dallas,DALLAS,75149,142,75.0,4,32.7789,-96.622
676327,THE SPRINGS HEALTHCARE AND REHABILITATION,,TX,Williamson,WILLIAMSON,78613,120,110.0,5,30.5346,-97.808
676328,LAS COLINAS OF WESTOVER,,TX,Bexar,BEXAR,78251,140,104.4,3,29.4663,-98.681
676329,CONTINUING CARE AT HIGHLAND SPRINGS,,TX,Dallas,DALLAS,75252,44,42.9,3,32.9976,-96.765
676331,HUNTERS POND REHABILITATION AND HEALTHCARE,,TX,Bexar,BEXAR,78224,128,117.0,3,29.3197,-98.543
676332,The Suites Pasadena,,TX,Harris,HARRIS,77505,50,36.6,1,29.6368,-95.163
676333,Magnolia Crossing Nursing and Rehabilitation Cente,,TX,Harris,HARRIS,77089,128,108.2,3,29.5865,-95.22
676334,Chelsea Gardens,,TX,Fort Bend,FORT BEND,77459,60,33.6,1,29.5663,-95.572
676335,BROADMOOR MEDICAL LODGE,,TX,Rockwall,ROCKWALL,75032,140,85.4,3,32.8798,-96.459
676336,CONTINUING CARE AT EAGLES TRACE,,TX,Harris,HARRIS,77077,44,40.2,5,29.7502,-95.611
676337,Houston Heights Nursing and Rehabilitation Center,,TX,Harris,HARRIS,77091,120,103.0,1,29.8628,-95.459
676341,CAPROCK NURSING & REHABILITATION,,TX,Hutchinson,HUTCHINSON,79007,120,64.9,3,35.658,-101.4
676342,ST. TERESA NURSING & REHAB CENTER,,TX,El Paso,EL PASO,79925,124,109.0,1,31.7972,-106.34
676343,Avir at Waco,,TX,Mc Lennan,MC LENNAN,76712,120,82.2,3,31.4743,-97.208
676344,LEGACIES NURSING AND REHABILITATION,,TX,Sabine,SABINE,75948,90,86.8,5,31.3493,-93.836
676345,BEL AIR AT TERAVISTA,,TX,Williamson,WILLIAMSON,78665,112,86.1,4,30.5683,-97.67
676346,HIDALGO NURSING AND REHABILITATION CENTER,,TX,Hidalgo,HIDALGO,78539,126,103.5,2,26.2636,-98.185
676347,AMARILLO CENTER FOR SKILLED CARE,,TX,Potter,POTTER,79106,122,75.0,2,35.1987,-101.91
676348,MADISON MEDICAL RESORT,,TX,Ector,ECTOR,79762,124,112.1,2,31.9008,-102.34
676349,ACCEL AT WILLOW BEND,,TX,Collin,COLLIN,75093,110,62.9,3,33.0357,-96.833
676350,THE HEIGHTS OF TOMBALL,,TX,Harris,HARRIS,77375,131,111.8,3,30.0776,-95.626
676351,DISCOVERY VILLAGE AT SOUTHLAKE,,TX,Tarrant,TARRANT,76092,41,42.0,4,32.9335,-97.195
676352,STONEMERE REHABILITATION CENTER,,TX,Collin,COLLIN,75035,136,93.9,4,33.1159,-96.776
676353,CORONADO AT STONE OAK,,TX,Bexar,BEXAR,78258,112,101.8,5,29.6326,-98.496
676355,Brenham Healthcare Center,,TX,Washington,WASHINGTON,77833,62,34.3,1,30.1481,-96.408
676356,The Heights of North Houston,,TX,Harris,HARRIS,77090,131,98.2,1,30.0273,-95.435
676357,The Broadmoor at Creekside Park,,TX,Montgomery,MONTGOMERY,77389,112,104.2,2,30.1415,-95.509
676358,The Villages on MacArthur,,TX,Dallas,DALLAS,75062,124,124.0,3,32.8518,-96.959
676359,CORNERSTONE RETIREMENT COMMUNITY,,TX,Bowie,BOWIE,75503,40,33.2,3,33.4712,-94.093
676360,THE SHOAL,,TX,Galveston,GALVESTON,77591,134,104.7,3,29.3866,-94.987
676361,ARBOR HILLS REHABILITATION AND HEALTHCARE CENTER,,TX,Colorado,COLORADO,77434,80,67.4,4,29.5889,-96.345
676362,Bridgecrest Rehabilitation Suites,,TX,Harris,HARRIS,77049,130,82.1,4,29.8248,-95.17
676363,Mustang Park Therapy and Living Center,,TX,Denton,DENTON,75010,120,57.4,2,33.0402,-96.867
676364,MORADA TEMPLE,,TX,Bell,BELL,76502,60,34.0,3,31.0593,-97.373
676365,WILLOW PARK REHABILITATION AND CARE CENTER,,TX,Parker,PARKER,76087,125,87.6,3,32.6994,-97.773
676367,BELTERRA HEALTH & REHAB,,TX,Collin,COLLIN,75071,103,93.1,5,33.208,-96.68
676368,TREVISO TRANSITIONAL CARE,,TX,Gregg,GREGG,75605,140,100.4,1,32.5461,-94.718
676369,HOLLYMEAD,,TX,Denton,DENTON,75028,112,89.7,3,33.0419,-97.069
676370,HARMONEE HOUSE,,TX,Lamb,LAMB,79312,35,7.6,2,34.0074,-102.42
676371,WINDSOR QUAIL VALLEY POST-ACUTE HEALTHCARE,,TX,Fort Bend,FORT BEND,77459,120,101.5,2,29.5676,-95.562
676372,Twin Pines North Nursing and Rehabilitation Center,,TX,Victoria,VICTORIA,77904,90,78.5,2,28.8693,-97.011
676373,Park Manor Bee Cave,,TX,Travis,TRAVIS,78738,140,118.6,2,30.3192,-97.937
676374,Midlothian Healthcare Center,,TX,Ellis,ELLIS,76065,120,90.3,2,32.475,-96.988
676375,ST GILES NURSING AND REHABILITATION CENTER,,TX,El Paso,EL PASO,79927,124,91.3,2,31.6866,-106.29
