county_fips,state_abbr,county_name,county_name_norm,year,total_population,pop_65_plus,pct_pop_65_plus
02130,AK,Ketchikan Gateway Borough,KETCHIKAN GATEWAY,2020,13912,1739,0.125
02130,AK,Ketchikan Gateway Borough,KETCHIKAN GATEWAY,2021,13823,1728,0.125009
02130,AK,Ketchikan Gateway Borough,KETCHIKAN GATEWAY,2022,13719,1715,0.125009
02130,AK,Ketchikan Gateway Borough,KETCHIKAN GATEWAY,2023,13708,1714,0.125036
02130,AK,Ketchikan Gateway Borough,KETCHIKAN GATEWAY,2024,13677,1710,0.125027
02150,AK,Kodiak Island Borough,KODIAK ISLAND,2020,13044,1631,0.125038
02150,AK,Kodiak Island Borough,KODIAK ISLAND,2021,12844,1606,0.125039
02150,AK,Kodiak Island Borough,KODIAK ISLAND,2022,12655,1582,0.12501
02150,AK,Kodiak Island Borough,KODIAK ISLAND,2023,12659,1583,0.125049
02150,AK,Kodiak Island Borough,KODIAK ISLAND,2024,12654,1582,0.12502
02158,AK,Kusilvak Census Area,KUSILVAK,2020,8369,1046,0.124985
02158,AK,Kusilvak Census Area,KUSILVAK,2021,8376,1047,0.125
02158,AK,Kusilvak Census Area,KUSILVAK,2022,8196,1024,0.124939
02158,AK,Kusilvak Census Area,KUSILVAK,2023,7991,999,0.125016
02158,AK,Kusilvak Census Area,KUSILVAK,2024,7946,993,0.124969
02164,AK,Lake and Peninsula Borough,LAKE AND PENINSULA,2020,1452,181,0.124656
02164,AK,Lake and Peninsula Borough,LAKE AND PENINSULA,2021,1421,177,0.12456
02164,AK,Lake and Peninsula Borough,LAKE AND PENINSULA,2022,1375,171,0.124364
02164,AK,Lake and Peninsula Borough,LAKE AND PENINSULA,2023,1337,167,0.124907
02164,AK,Lake and Peninsula Borough,LAKE AND PENINSULA,2024,1315,164,0.124715
02170,AK,Matanuska-Susitna Borough,MATANUSKA-SUSITNA,2020,107522,13441,0.125007
02170,AK,Matanuska-Susitna Borough,MATANUSKA-SUSITNA,2021,111003,13876,0.125006
02170,AK,Matanuska-Susitna Borough,MATANUSKA-SUSITNA,2022,113505,14188,0.124999
02170,AK,Matanuska-Susitna Borough,MATANUSKA-SUSITNA,2023,115296,14412,0.125
02170,AK,Matanuska-Susitna Borough,MATANUSKA-SUSITNA,2024,117613,14702,0.125003
02180,AK,Nome Census Area,NOME,2020,10019,1253,0.125062
02180,AK,Nome Census Area,NOME,2021,9882,1236,0.125076
02180,AK,Nome Census Area,NOME,2022,9804,1226,0.125051
02180,AK,Nome Census Area,NOME,2023,9790,1224,0.125026
02180,AK,Nome Census Area,NOME,2024,9836,1230,0.125051
02185,AK,North Slope Borough,NORTH SLOPE,2020,11006,1376,0.125023
02185,AK,North Slope Borough,NORTH SLOPE,2021,10969,1371,0.124989
02185,AK,North Slope Borough,NORTH SLOPE,2022,10789,1349,0.125035
02185,AK,North Slope Borough,NORTH SLOPE,2023,10621,1328,0.125035
02185,AK,North Slope Borough,NORTH SLOPE,2024,10663,1333,0.125012
02188,AK,Northwest Arctic Borough,NORTHWEST ARCTIC,2020,7795,975,0.12508
02188,AK,Northwest Arctic Borough,NORTHWEST ARCTIC,2021,7588,949,0.125066
02188,AK,Northwest Arctic Borough,NORTHWEST ARCTIC,2022,7401,925,0.124983
02188,AK,Northwest Arctic Borough,NORTHWEST ARCTIC,2023,7286,911,0.125034
02188,AK,Northwest Arctic Borough,NORTHWEST ARCTIC,2024,7134,892,0.125035
02195,AK,Petersburg Borough,PETERSBURG,2020,3407,426,0.125037
02195,AK,Petersburg Borough,PETERSBURG,2021,3385,424,0.125258
02195,AK,Petersburg Borough,PETERSBURG,2022,3381,423,0.125111
02195,AK,Petersburg Borough,PETERSBURG,2023,3431,429,0.125036
02195,AK,Petersburg Borough,PETERSBURG,2024,3436,430,0.125146
02198,AK,Prince of Wales-Hyder Census Area,PRINCE OF WALES-HYDER,2020,5745,718,0.124978
02198,AK,Prince of Wales-Hyder Census Area,PRINCE OF WALES-HYDER,2021,5723,715,0.124934
02198,AK,Prince of Wales-Hyder Census Area,PRINCE OF WALES-HYDER,2022,5655,707,0.125022
02198,AK,Prince of Wales-Hyder Census Area,PRINCE OF WALES-HYDER,2023,5708,713,0.124912
02198,AK,Prince of Wales-Hyder Census Area,PRINCE OF WALES-HYDER,2024,5746,718,0.124956
02220,AK,Sitka City and Borough,SITKA,2020,8430,1053,0.124911
02220,AK,Sitka City and Borough,SITKA,2021,8382,1047,0.124911
02220,AK,Sitka City and Borough,SITKA,2022,8370,1046,0.12497
02220,AK,Sitka City and Borough,SITKA,2023,8304,1038,0.125
02220,AK,Sitka City and Borough,SITKA,2024,8355,1044,0.124955
02230,AK,Skagway Municipality,SKAGWAY MUNICIPALITY,2020,1240,155,0.125
02230,AK,Skagway Municipality,SKAGWAY MUNICIPALITY,2021,1178,147,0.124788
02230,AK,Skagway Municipality,SKAGWAY MUNICIPALITY,2022,1096,137,0.125
02230,AK,Skagway Municipality,SKAGWAY MUNICIPALITY,2023,1101,138,0.125341
02230,AK,Skagway Municipality,SKAGWAY MUNICIPALITY,2024,1119,140,0.125112
02240,AK,Southeast Fairbanks Census Area,SOUTHEAST FAIRBANKS,2020,6826,853,0.124963
02240,AK,Southeast Fairbanks Census Area,SOUTHEAST FAIRBANKS,2021,7015,877,0.125018
02240,AK,Southeast Fairbanks Census Area,SOUTHEAST FAIRBANKS,2022,7039,880,0.125018
02240,AK,Southeast Fairbanks Census Area,SOUTHEAST FAIRBANKS,2023,7148,893,0.12493
02240,AK,Southeast Fairbanks Census Area,SOUTHEAST FAIRBANKS,2024,7313,914,0.124983
02275,AK,Wrangell City and Borough,WRANGELL,2020,2129,266,0.124941
02275,AK,Wrangell City and Borough,WRANGELL,2021,2103,263,0.125059
02275,AK,Wrangell City and Borough,WRANGELL,2022,2071,259,0.12506
02275,AK,Wrangell City and Borough,WRANGELL,2023,2072,259,0.125
02275,AK,Wrangell City and Borough,WRANGELL,2024,2064,258,0.125
02282,AK,Yakutat City and Borough,YAKUTAT,2020,864,86,0.099537
02282,AK,Yakutat City and Borough,YAKUTAT,2021,864,86,0.099537
02282,AK,Yakutat City and Borough,YAKUTAT,2022,864,86,0.099537
02282,AK,Yakutat City and Borough,YAKUTAT,2023,864,86,0.099537
02282,AK,Yakutat City and Borough,YAKUTAT,2024,864,86,0.099537
02290,AK,Yukon-Koyukuk Census Area,YUKON-KOYUKUK,2020,5303,662,0.124835
02290,AK,Yukon-Koyukuk Census Area,YUKON-KOYUKUK,2021,5272,659,0.125
02290,AK,Yukon-Koyukuk Census Area,YUKON-KOYUKUK,2022,5165,645,0.124879
02290,AK,Yukon-Koyukuk Census Area,YUKON-KOYUKUK,2023,5136,642,0.125
02290,AK,Yukon-Koyukuk Census Area,YUKON-KOYUKUK,2024,5099,637,0.124926
04001,AZ,Apache County,APACHE,2020,65917,12392,0.187994
04001,AZ,Apache County,APACHE,2021,65396,12294,0.187993
04001,AZ,Apache County,APACHE,2022,65470,12308,0.187995
04001,AZ,Apache County,APACHE,2023,65121,12242,0.187989
04001,AZ,Apache County,APACHE,2024,64800,12182,0.187994
04003,AZ,Cochise County,COCHISE,2020,125533,23600,0.187998
04003,AZ,Cochise County,COCHISE,2021,126147,23715,0.187995
04003,AZ,Cochise County,COCHISE,2022,125497,23593,0.187997
04003,AZ,Cochise County,COCHISE,2023,124881,23477,0.187995
04003,AZ,Cochise County,COCHISE,2024,125773,23645,0.187997
04005,AZ,Coconino County,COCONINO,2020,145190,27295,0.187995
04005,AZ,Coconino County,COCONINO,2021,142927,26870,0.187998
04005,AZ,Coconino County,COCONINO,2022,144326,27133,0.187998
04005,AZ,Coconino County,COCONINO,2023,144934,27247,0.187996
04005,AZ,Coconino County,COCONINO,2024,145161,27290,0.187998
04007,AZ,Gila County,GILA,2020,53355,10031,0.188005
04007,AZ,Gila County,GILA,2021,53559,10069,0.187998
04007,AZ,Gila County,GILA,2022,53927,10139,0.188013
04007,AZ,Gila County,GILA,2023,54060,10164,0.188013
04007,AZ,Gila County,GILA,2024,54073,10166,0.188005
04009,AZ,Graham County,GRAHAM,2020,38630,7262,0.187989
04009,AZ,Graham County,GRAHAM,2021,38923,7317,0.187987
04009,AZ,Graham County,GRAHAM,2022,38802,7294,0.18798
04009,AZ,Graham County,GRAHAM,2023,39561,7437,0.187988
04009,AZ,Graham County,GRAHAM,2024,40242,7565,0.187988
04011,AZ,Greenlee County,GREENLEE,2020,9531,1792,0.188018
04011,AZ,Greenlee County,GREENLEE,2021,9401,1767,0.187959
04011,AZ,Greenlee County,GREENLEE,2022,9321,1752,0.187963
04011,AZ,Greenlee County,GREENLEE,2023,9383,1764,0.188
04011,AZ,Greenlee County,GREENLEE,2024,9410,1769,0.187991
04012,AZ,La Paz County,LA PAZ,2020,16573,3115,0.187956
04012,AZ,La Paz County,LA PAZ,2021,16390,3081,0.18798
04012,AZ,La Paz County,LA PAZ,2022,16555,3112,0.187979
04012,AZ,La Paz County,LA PAZ,2023,16812,3160,0.187961
04012,AZ,La Paz County,LA PAZ,2024,16992,3194,0.187971
04013,AZ,Maricopa County,MARICOPA,2020,1316181,526472,0.4
04013,AZ,Maricopa County,MARICOPA,2021,1316181,526472,0.4
04013,AZ,Maricopa County,MARICOPA,2022,1316181,526472,0.4
04013,AZ,Maricopa County,MARICOPA,2023,1316181,526472,0.4
04013,AZ,Maricopa County,MARICOPA,2024,1316181,526472,0.4
04015,AZ,Mohave County,MOHAVE,2020,214173,40264,0.187998
04015,AZ,Mohave County,MOHAVE,2021,217186,40831,0.188
04015,AZ,Mohave County,MOHAVE,2022,220947,41538,0.188
04015,AZ,Mohave County,MOHAVE,2023,223801,42075,0.188002
04015,AZ,Mohave County,MOHAVE,2024,226479,42578,0.188
04017,AZ,Navajo County,NAVAJO,2020,106773,20073,0.187997
04017,AZ,Navajo County,NAVAJO,2021,107736,20254,0.187997
04017,AZ,Navajo County,NAVAJO,2022,108771,20449,0.188
04017,AZ,Navajo County,NAVAJO,2023,109281,20545,0.188002
04017,AZ,Navajo County,NAVAJO,2024,109516,20589,0.188
04019,AZ,Pima County,PIMA,2020,1045227,196503,0.188
04019,AZ,Pima County,PIMA,2021,1049083,197228,0.188
04019,AZ,Pima County,PIMA,2022,1059412,199169,0.188
04019,AZ,Pima County,PIMA,2023,1068579,200893,0.188
04019,AZ,Pima County,PIMA,2024,1080149,203068,0.188
04021,AZ,Pinal County,PINAL,2020,430213,80880,0.188
04021,AZ,Pinal County,PINAL,2021,449086,84428,0.188
04021,AZ,Pinal County,PINAL,2022,465476,87509,0.187999
04021,AZ,Pinal County,PINAL,2023,486395,91442,0.187999
04021,AZ,Pinal County,PINAL,2024,513862,96606,0.188
04023,AZ,Santa Cruz County,SANTA CRUZ,2020,47712,8970,0.188003
04023,AZ,Santa Cruz County,SANTA CRUZ,2021,47962,9017,0.188003
04023,AZ,Santa Cruz County,SANTA CRUZ,2022,48801,9175,0.188008
04023,AZ,Santa Cruz County,SANTA CRUZ,2023,49647,9334,0.188007
04023,AZ,Santa Cruz County,SANTA CRUZ,2024,50508,9496,0.18801
04025,AZ,Yavapai County,YAVAPAI,2020,237228,44598,0.187996
04025,AZ,Yavapai County,YAVAPAI,2021,242392,45569,0.187997
04025,AZ,Yavapai County,YAVAPAI,2022,246266,46298,0.188
04025,AZ,Yavapai County,YAVAPAI,2023,249499,46905,0.187997
04025,AZ,Yavapai County,YAVAPAI,2024,252013,47378,0.187998
04027,AZ,Yuma County,YUMA,2020,205665,38665,0.188
04027,AZ,Yuma County,YUMA,2021,207743,39055,0.187997
04027,AZ,Yuma County,YUMA,2022,209538,39393,0.187999
04027,AZ,Yuma County,YUMA,2023,215448,40504,0.187999
04027,AZ,Yuma County,YUMA,2024,220310,41418,0.187999
05001,AR,Arkansas County,ARKANSAS,2020,17104,2993,0.174988
05001,AR,Arkansas County,ARKANSAS,2021,16668,2917,0.175006
05001,AR,Arkansas County,ARKANSAS,2022,16458,2880,0.174991
05001,AR,Arkansas County,ARKANSAS,2023,16295,2852,0.175023
05001,AR,Arkansas County,ARKANSAS,2024,16050,2809,0.175016
05003,AR,Ashley County,ASHLEY,2020,18963,3318,0.174972
05003,AR,Ashley County,ASHLEY,2021,18647,3263,0.174988
05003,AR,Ashley County,ASHLEY,2022,18318,3205,0.174965
05003,AR,Ashley County,ASHLEY,2023,18232,3190,0.174967
05003,AR,Ashley County,ASHLEY,2024,17984,3147,0.174989
05005,AR,Baxter County,BAXTER,2020,41696,7297,0.175005
05005,AR,Baxter County,BAXTER,2021,42174,7380,0.174989
05005,AR,Baxter County,BAXTER,2022,42378,7416,0.174996
05005,AR,Baxter County,BAXTER,2023,42781,7486,0.174984
05005,AR,Baxter County,BAXTER,2024,43007,7526,0.174995
05007,AR,Benton County,BENTON,2020,286621,50159,0.175001
05007,AR,Benton County,BENTON,2021,294168,51479,0.174999
05007,AR,Benton County,BENTON,2022,303558,53123,0.175001
05007,AR,Benton County,BENTON,2023,312248,54643,0.174999
05007,AR,Benton County,BENTON,2024,321566,56274,0.175
05009,AR,Boone County,BOONE,2020,37393,6543,0.174979
05009,AR,Boone County,BOONE,2021,37890,6630,0.17498
05009,AR,Boone County,BOONE,2022,38254,6694,0.174988
05009,AR,Boone County,BOONE,2023,38516,6740,0.174992
05009,AR,Boone County,BOONE,2024,38636,6761,0.174992
05011,AR,Bradley County,BRADLEY,2020,10492,1836,0.17499
05011,AR,Bradley County,BRADLEY,2021,10337,1809,0.175002
05011,AR,Bradley County,BRADLEY,2022,10167,1780,0.175076
05011,AR,Bradley County,BRADLEY,2023,10109,1769,0.174993
05011,AR,Bradley County,BRADLEY,2024,9935,1739,0.175038
05013,AR,Calhoun County,CALHOUN,2020,4736,829,0.175042
05013,AR,Calhoun County,CALHOUN,2021,4729,828,0.17509
05013,AR,Calhoun County,CALHOUN,2022,4703,823,0.174995
05013,AR,Calhoun County,CALHOUN,2023,4664,816,0.174957
05013,AR,Calhoun County,CALHOUN,2024,4690,821,0.175053
05015,AR,Carroll County,CARROLL,2020,28241,4942,0.174994
05015,AR,Carroll County,CARROLL,2021,28514,4990,0.175002
05015,AR,Carroll County,CARROLL,2022,28667,5016,0.174975
05015,AR,Carroll County,CARROLL,2023,28738,5029,0.174995
05015,AR,Carroll County,CARROLL,2024,28968,5069,0.174986
05017,AR,Chicot County,CHICOT,2020,10159,1778,0.175017
05017,AR,Chicot County,CHICOT,2021,10051,1759,0.175007
05017,AR,Chicot County,CHICOT,2022,9836,1722,0.175071
05017,AR,Chicot County,CHICOT,2023,9507,1664,0.175029
05017,AR,Chicot County,CHICOT,2024,9272,1623,0.175043
05019,AR,Clark County,CLARK,2020,21403,3746,0.175022
05019,AR,Clark County,CLARK,2021,21248,3718,0.174981
05019,AR,Clark County,CLARK,2022,21136,3699,0.175009
05019,AR,Clark County,CLARK,2023,20918,3661,0.175017
05019,AR,Clark County,CLARK,2024,20920,3661,0.175
05021,AR,Clay County,CLAY,2020,14534,2544,0.175038
05021,AR,Clay County,CLAY,2021,14334,2509,0.175038
05021,AR,Clay County,CLAY,2022,14229,2490,0.174995
05021,AR,Clay County,CLAY,2023,14191,2484,0.175041
05021,AR,Clay County,CLAY,2024,14112,2470,0.175028
05023,AR,Cleburne County,CLEBURNE,2020,24716,4325,0.174988
05023,AR,Cleburne County,CLEBURNE,2021,25020,4378,0.17498
05023,AR,Cleburne County,CLEBURNE,2022,25272,4423,0.175016
05023,AR,Cleburne County,CLEBURNE,2023,25476,4458,0.174988
05023,AR,Cleburne County,CLEBURNE,2024,25646,4488,0.174998
05025,AR,Cleveland County,CLEVELAND,2020,7554,1322,0.175007
05025,AR,Cleveland County,CLEVELAND,2021,7489,1310,0.174923
05025,AR,Cleveland County,CLEVELAND,2022,7471,1307,0.174943
05025,AR,Cleveland County,CLEVELAND,2023,7386,1292,0.174926
05025,AR,Cleveland County,CLEVELAND,2024,7367,1289,0.174969
05027,AR,Columbia County,COLUMBIA,2020,22743,3980,0.174999
05027,AR,Columbia County,COLUMBIA,2021,22470,3932,0.174989
05027,AR,Columbia County,COLUMBIA,2022,22316,3905,0.174987
05027,AR,Columbia County,COLUMBIA,2023,22193,3884,0.17501
05027,AR,Columbia County,COLUMBIA,2024,22024,3854,0.174991
05029,AR,Conway County,CONWAY,2020,20734,3629,0.175027
05029,AR,Conway County,CONWAY,2021,20905,3659,0.17503
05029,AR,Conway County,CONWAY,2022,21091,3691,0.175004
05029,AR,Conway County,CONWAY,2023,21118,3696,0.175017
05029,AR,Conway County,CONWAY,2024,21422,3749,0.175007
05031,AR,Craighead County,CRAIGHEAD,2020,111623,19534,0.175
05031,AR,Craighead County,CRAIGHEAD,2021,111695,19547,0.175003
05031,AR,Craighead County,CRAIGHEAD,2022,112828,19745,0.175001
05031,AR,Craighead County,CRAIGHEAD,2023,114245,19993,0.175001
05031,AR,Craighead County,CRAIGHEAD,2024,115852,20274,0.174999
05033,AR,Crawford County,CRAWFORD,2020,60160,10528,0.175
05033,AR,Crawford County,CRAWFORD,2021,60382,10567,0.175002
05033,AR,Crawford County,CRAWFORD,2022,61084,10690,0.175005
05033,AR,Crawford County,CRAWFORD,2023,61810,10817,0.175004
05033,AR,Crawford County,CRAWFORD,2024,62258,10895,0.174998
05035,AR,Crittenden County,CRITTENDEN,2020,48090,8416,0.175005
05035,AR,Crittenden County,CRITTENDEN,2021,47405,8296,0.175003
05035,AR,Crittenden County,CRITTENDEN,2022,47031,8231,0.175012
05035,AR,Crittenden County,CRITTENDEN,2023,47171,8255,0.175002
05035,AR,Crittenden County,CRITTENDEN,2024,46633,8161,0.175005
05037,AR,Cross County,CROSS,2020,16801,2940,0.17499
05037,AR,Cross County,CROSS,2021,16671,2917,0.174975
05037,AR,Cross County,CROSS,2022,16594,2904,0.175003
05037,AR,Cross County,CROSS,2023,16453,2879,0.174983
05037,AR,Cross County,CROSS,2024,16194,2834,0.175003
05039,AR,Dallas County,DALLAS,2020,6441,1127,0.174973
05039,AR,Dallas County,DALLAS,2021,6307,1103,0.174885
05039,AR,Dallas County,DALLAS,2022,6197,1084,0.174923
05039,AR,Dallas County,DALLAS,2023,6187,1082,0.174883
05039,AR,Dallas County,DALLAS,2024,6076,1063,0.174951
05041,AR,Desha County,DESHA,2020,11321,1981,0.174985
05041,AR,Desha County,DESHA,2021,11048,1933,0.174964
05041,AR,Desha County,DESHA,2022,10760,1883,0.175
05041,AR,Desha County,DESHA,2023,10478,1833,0.174938
05041,AR,Desha County,DESHA,2024,10321,1806,0.174983
05043,AR,Drew County,DREW,2020,17315,3031,0.175051
05043,AR,Drew County,DREW,2021,17063,2986,0.174999
05043,AR,Drew County,DREW,2022,16930,2963,0.175015
05043,AR,Drew County,DREW,2023,16986,2973,0.175026
05043,AR,Drew County,DREW,2024,16935,2964,0.175022
05045,AR,Faulkner County,FAULKNER,2020,123820,21669,0.175004
05045,AR,Faulkner County,FAULKNER,2021,125590,21978,0.174998
05045,AR,Faulkner County,FAULKNER,2022,127656,22340,0.175002
05045,AR,Faulkner County,FAULKNER,2023,129909,22734,0.174999
05045,AR,Faulkner County,FAULKNER,2024,131611,23032,0.175001
05047,AR,Franklin County,FRANKLIN,2020,17141,3000,0.175019
05047,AR,Franklin County,FRANKLIN,2021,17159,3003,0.17501
05047,AR,Franklin County,FRANKLIN,2022,17274,3023,0.175003
05047,AR,Franklin County,FRANKLIN,2023,17471,3058,0.175033
05047,AR,Franklin County,FRANKLIN,2024,17586,3078,0.175026
05049,AR,Fulton County,FULTON,2020,12051,2109,0.175006
05049,AR,Fulton County,FULTON,2021,12137,2124,0.175002
05049,AR,Fulton County,FULTON,2022,12354,2162,0.175004
05049,AR,Fulton County,FULTON,2023,12422,2174,0.175012
05049,AR,Fulton County,FULTON,2024,12546,2196,0.175036
05051,AR,Garland County,GARLAND,2020,100266,17547,0.175004
05051,AR,Garland County,GARLAND,2021,100306,17554,0.175004
05051,AR,Garland County,GARLAND,2022,99942,17490,0.175002
05051,AR,Garland County,GARLAND,2023,99759,17458,0.175002
05051,AR,Garland County,GARLAND,2024,99902,17483,0.175002
05053,AR,Grant County,GRANT,2020,18019,3154,0.175037
05053,AR,Grant County,GRANT,2021,18124,3172,0.175017
05053,AR,Grant County,GRANT,2022,18127,3173,0.175043
05053,AR,Grant County,GRANT,2023,18392,3219,0.175022
05053,AR,Grant County,GRANT,2024,18546,3246,0.175024
05055,AR,Greene County,GREENE,2020,45861,8025,0.174985
05055,AR,Greene County,GREENE,2021,46314,8105,0.175001
05055,AR,Greene County,GREENE,2022,46359,8112,0.174982
05055,AR,Greene County,GREENE,2023,46700,8172,0.174989
05055,AR,Greene County,GREENE,2024,46928,8212,0.174991
05057,AR,Hempstead County,HEMPSTEAD,2020,19986,3497,0.174972
05057,AR,Hempstead County,HEMPSTEAD,2021,19660,3440,0.174975
05057,AR,Hempstead County,HEMPSTEAD,2022,19469,3407,0.174996
05057,AR,Hempstead County,HEMPSTEAD,2023,19321,3381,0.174991
05057,AR,Hempstead County,HEMPSTEAD,2024,19105,3343,0.17498
05059,AR,Hot Spring County,HOT SPRING,2020,33076,5789,0.175021
05059,AR,Hot Spring County,HOT SPRING,2021,33078,5789,0.175011
05059,AR,Hot Spring County,HOT SPRING,2022,33170,5805,0.175008
05059,AR,Hot Spring County,HOT SPRING,2023,33259,5821,0.17502
05059,AR,Hot Spring County,HOT SPRING,2024,33313,5830,0.175007
05061,AR,Howard County,HOWARD,2020,12758,2233,0.175027
05061,AR,Howard County,HOWARD,2021,12689,2221,0.175033
05061,AR,Howard County,HOWARD,2022,12583,2202,0.174998
05061,AR,Howard County,HOWARD,2023,12500,2188,0.17504
05061,AR,Howard County,HOWARD,2024,12387,2168,0.175022
05063,AR,Independence County,INDEPENDENCE,2020,37945,6640,0.17499
05063,AR,Independence County,INDEPENDENCE,2021,38034,6656,0.175001
05063,AR,Independence County,INDEPENDENCE,2022,38223,6689,0.174999
05063,AR,Independence County,INDEPENDENCE,2023,38329,6707,0.174985
05063,AR,Independence County,INDEPENDENCE,2024,38345,6710,0.17499
05065,AR,Izard County,IZARD,2020,13604,2381,0.175022
05065,AR,Izard County,IZARD,2021,13916,2435,0.174978
05065,AR,Izard County,IZARD,2022,14033,2456,0.175016
05065,AR,Izard County,IZARD,2023,14202,2485,0.174975
05065,AR,Izard County,IZARD,2024,14291,2501,0.175005
05067,AR,Jackson County,JACKSON,2020,16759,2933,0.17501
05067,AR,Jackson County,JACKSON,2021,16771,2935,0.175004
05067,AR,Jackson County,JACKSON,2022,16607,2906,0.174986
05067,AR,Jackson County,JACKSON,2023,16749,2931,0.174996
05067,AR,Jackson County,JACKSON,2024,16673,2918,0.175013
05069,AR,Jefferson County,JEFFERSON,2020,66835,11697,0.175013
05069,AR,Jefferson County,JEFFERSON,2021,65624,11485,0.175012
05069,AR,Jefferson County,JEFFERSON,2022,64341,11260,0.175005
05069,AR,Jefferson County,JEFFERSON,2023,63539,11120,0.175011
05069,AR,Jefferson County,JEFFERSON,2024,63672,11143,0.175006
05071,AR,Johnson County,JOHNSON,2020,25727,4502,0.174991
05071,AR,Johnson County,JOHNSON,2021,25959,4543,0.175007
05071,AR,Johnson County,JOHNSON,2022,25997,4549,0.174982
05071,AR,Johnson County,JOHNSON,2023,26161,4578,0.174993
05071,AR,Johnson County,JOHNSON,2024,26172,4580,0.174996
05073,AR,Lafayette County,LAFAYETTE,2020,6295,1102,0.17506
05073,AR,Lafayette County,LAFAYETTE,2021,6154,1077,0.175008
05073,AR,Lafayette County,LAFAYETTE,2022,6136,1074,0.175033
05073,AR,Lafayette County,LAFAYETTE,2023,6082,1065,0.175107
05073,AR,Lafayette County,LAFAYETTE,2024,6015,1053,0.175062
05075,AR,Lawrence County,LAWRENCE,2020,16216,2837,0.174951
